# x,p
-0.000,1.000,2.000,-1.000,-2.000
-0.634,1.000,2.000,-1.000,-2.000
-1.266,1.000,2.000,-1.000,-2.000
-1.893,1.000,2.000,-1.000,-2.000
-2.511,1.000,2.000,-1.000,-2.000
-3.120,1.000,2.000,-1.000,-2.000
-3.717,1.000,2.000,-1.000,-2.000
-4.298,1.000,2.000,-1.000,-2.000
-4.862,1.000,2.000,-1.000,-2.000
-5.406,1.000,2.000,-1.000,-2.000
-5.929,1.000,2.000,-1.000,-2.000
-6.428,1.000,2.000,-1.000,-2.000
-6.901,1.000,2.000,-1.000,-2.000
-7.346,1.000,2.000,-1.000,-2.000
-7.761,1.000,2.000,-1.000,-2.000
-8.146,1.000,2.000,-1.000,-2.000
-8.497,1.000,2.000,-1.000,-2.000
-8.815,1.000,2.000,-1.000,-2.000
-9.096,1.000,2.000,-1.000,-2.000
-9.341,1.000,2.000,-1.000,-2.000
-9.549,1.000,2.000,-1.000,-2.000
-9.718,1.000,2.000,-1.000,-2.000
-9.848,1.000,2.000,-1.000,-2.000
-9.938,1.000,2.000,-1.000,-2.000
-9.989,1.000,2.000,-1.000,-2.000
-9.999,1.000,2.000,-1.000,-2.000
-9.969,1.000,2.000,-1.000,-2.000
-9.898,1.000,2.000,-1.000,-2.000
-9.788,1.000,2.000,-1.000,-2.000
-9.638,1.000,2.000,-1.000,-2.000
-9.450,1.000,2.000,-1.000,-2.000
-9.224,1.000,2.000,-1.000,-2.000
-8.960,1.000,2.000,-1.000,-2.000
-8.660,1.000,2.000,-1.000,-2.000
-8.326,1.000,2.000,-1.000,-2.000
-7.958,1.000,2.000,-1.000,-2.000
-7.557,1.000,2.000,-1.000,-2.000
-7.127,1.000,2.000,-1.000,-2.000
-6.668,1.000,2.000,-1.000,-2.000
-6.182,1.000,2.000,-1.000,-2.000
-5.671,1.000,2.000,-1.000,-2.000
-5.137,1.000,2.000,-1.000,-2.000
-4.582,1.000,2.000,-1.000,-2.000
-4.009,1.000,2.000,-1.000,-2.000
-3.420,1.000,2.000,-1.000,-2.000
-2.817,1.000,2.000,-1.000,-2.000
-2.203,1.000,2.000,-1.000,-2.000
-1.580,1.000,2.000,-1.000,-2.000
-0.951,1.000,2.000,-1.000,-2.000
-0.317,1.000,2.000,-1.000,-2.000
0.317,1.317,2.634,-0.049,-0.732
0.951,1.951,3.902,1.853,1.804
1.580,2.580,5.160,3.740,4.320
2.203,3.203,6.406,5.609,6.812
2.817,3.817,7.634,7.451,9.268
3.420,4.420,8.840,9.260,11.680
4.009,5.009,10.018,11.027,14.036
4.582,5.582,11.164,12.746,16.328
5.137,6.137,12.274,14.411,18.548
5.671,6.671,13.342,16.013,20.684
6.182,7.182,14.364,17.546,22.728
6.668,7.668,15.336,19.004,24.672
7.127,8.127,16.254,20.381,26.508
